Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 9.2000e+01	 2.4806e+00	 1.0000e-04	 1.2188e+01	 5.7093e+00	 3.9835e+02	
 9.3000e+01	 2.4782e+00	 1.0000e-04	 1.2246e+01	 5.6983e+00	 3.9355e+02	
 9.4000e+01	 2.4606e+00	 1.0000e-04	 1.1950e+01	 5.7065e+00	 3.9819e+02	
 9.5000e+01	 2.4300e+00	 1.0000e-04	 1.1624e+01	 5.7088e+00	 3.9948e+02	
 9.6000e+01	 2.4097e+00	 1.0000e-04	 1.1395e+01	 5.7090e+00	 3.9961e+02	
 9.7000e+01	 2.3784e+00	 1.0000e-04	 1.1042e+01	 5.7326e+00	 4.1158e+02	
 9.8000e+01	 2.3643e+00	 1.0000e-04	 1.0839e+01	 5.7110e+00	 4.0105e+02	
 9.9000e+01	 2.3422e+00	 1.0000e-04	 1.0583e+01	 5.7274e+00	 4.1015e+02	
 1.0000e+02	 2.3419e+00	 1.0000e-04	 1.0636e+01	 5.7258e+00	 4.0936e+02	
 1.0100e+02	 2.3155e+00	 1.0000e-04	 1.0387e+01	 5.7430e+00	 4.1909e+02	
 1.0200e+02	 2.2902e+00	 1.0000e-04	 1.0074e+01	 5.7304e+00	 4.1237e+02	
 1.0300e+02	 2.2678e+00	 1.0000e-04	 9.8163e+00	 5.7341e+00	 4.1374e+02	
 1.0400e+02	 2.2372e+00	 1.0000e-04	 9.5157e+00	 5.7397e+00	 4.1637e+02	
 1.0500e+02	 2.2346e+00	 1.0000e-04	 9.4958e+00	 5.7390e+00	 4.1625e+02	
 1.0600e+02	 2.2010e+00	 1.0000e-04	 9.1824e+00	 5.7544e+00	 4.2388e+02	
 1.0700e+02	 2.1875e+00	 1.0000e-04	 9.0790e+00	 5.7528e+00	 4.2457e+02	
 1.0800e+02	 2.1723e+00	 1.0000e-04	 8.8923e+00	 5.7565e+00	 4.2552e+02	
 1.0900e+02	 2.1426e+00	 1.0000e-04	 8.6611e+00	 5.7753e+00	 4.3588e+02	
 1.1000e+02	 2.1307e+00	 1.0000e-04	 8.5581e+00	 5.7752e+00	 4.3572e+02	
 1.1100e+02	 2.1281e+00	 1.0000e-04	 8.5394e+00	 5.7760e+00	 4.3579e+02	
 1.1200e+02	 2.1015e+00	 1.0000e-04	 8.3044e+00	 5.7842e+00	 4.4033e+02	
 1.1300e+02	 2.0840e+00	 1.0000e-04	 8.1496e+00	 5.7950e+00	 4.4703e+02	
 1.1400e+02	 2.0387e+00	 1.0000e-04	 7.7685e+00	 5.7945e+00	 4.4593e+02	
 1.1500e+02	 2.0338e+00	 1.0000e-04	 7.7517e+00	 5.8107e+00	 4.5540e+02	
 1.1600e+02	 2.0270e+00	 1.0000e-04	 7.6992e+00	 5.8023e+00	 4.5015e+02	
 1.1700e+02	 2.0095e+00	 1.0000e-04	 7.5747e+00	 5.8073e+00	 4.5297e+02	
 1.1800e+02	 1.9880e+00	 1.0000e-04	 7.3811e+00	 5.8085e+00	 4.5393e+02	
 1.1900e+02	 1.9853e+00	 1.0000e-04	 7.3987e+00	 5.8157e+00	 4.5811e+02	
 1.2000e+02	 1.9414e+00	 1.0000e-04	 7.0616e+00	 5.8145e+00	 4.5833e+02	
 1.2100e+02	 1.9348e+00	 1.0000e-04	 7.0194e+00	 5.8215e+00	 4.6270e+02	
 1.2200e+02	 1.9180e+00	 1.0000e-04	 6.8835e+00	 5.8429e+00	 4.7462e+02	
 1.2300e+02	 1.9041e+00	 1.0000e-04	 6.7956e+00	 5.8387e+00	 4.7187e+02	
 1.2400e+02	 1.8832e+00	 1.0000e-04	 6.6678e+00	 5.8453e+00	 4.7630e+02	
 1.2500e+02	 1.8711e+00	 1.0000e-04	 6.5624e+00	 5.8615e+00	 4.8511e+02	
 1.2600e+02	 1.8501e+00	 1.0000e-04	 6.4405e+00	 5.8464e+00	 4.7686e+02	
 1.2700e+02	 1.8364e+00	 1.0000e-04	 6.3431e+00	 5.8614e+00	 4.8714e+02	
 1.2800e+02	 1.8035e+00	 1.0000e-04	 6.1335e+00	 5.8533e+00	 4.8173e+02	
 1.2900e+02	 1.7975e+00	 1.0000e-04	 6.1081e+00	 5.8791e+00	 4.9534e+02	
 1.3000e+02	 1.7879e+00	 1.0000e-04	 6.0346e+00	 5.8741e+00	 4.9306e+02	
 1.3100e+02	 1.7562e+00	 1.0000e-04	 5.8522e+00	 5.8847e+00	 4.9928e+02	
 1.3200e+02	 1.7664e+00	 1.0000e-04	 5.9069e+00	 5.8773e+00	 4.9505e+02	
 1.3300e+02	 1.7616e+00	 1.0000e-04	 5.8914e+00	 5.8874e+00	 5.0099e+02	
 1.3400e+02	 1.7180e+00	 1.0000e-04	 5.6332e+00	 5.9030e+00	 5.1189e+02	
 1.3500e+02	 1.7114e+00	 1.0000e-04	 5.5920e+00	 5.9123e+00	 5.1502e+02	
 1.3600e+02	 1.6986e+00	 1.0000e-04	 5.5211e+00	 5.9085e+00	 5.1455e+02	
 1.3700e+02	 1.6837e+00	 1.0000e-04	 5.4445e+00	 5.9220e+00	 5.2147e+02	
 1.3800e+02	 1.6498e+00	 1.0000e-04	 5.2606e+00	 5.9185e+00	 5.1976e+02	
 1.3900e+02	 1.6541e+00	 1.0000e-04	 5.2878e+00	 5.9082e+00	 5.1407e+02	
 1.4000e+02	 1.6345e+00	 1.0000e-04	 5.1816e+00	 5.9455e+00	 5.3739e+02	
 1.4100e+02	 1.6153e+00	 1.0000e-04	 5.0742e+00	 5.9205e+00	 5.1967e+02	
 1.4200e+02	 1.5925e+00	 1.0000e-04	 4.9588e+00	 5.9280e+00	 5.2720e+02	
 1.4300e+02	 1.5838e+00	 1.0000e-04	 4.9107e+00	 5.9323e+00	 5.2981e+02	
